biz_date,oil_dtd_spot,luowen_steel_future,gold_comex_future,csi300_index,
2003-03-17,29.86,,337.2,1179.23,
2003-03-18,28.42,,337.7,1173.79,
2003-03-19,28.3,,336.2,1180.23,
2003-03-20,27.57,,333,1175.86,
2003-03-21,24.96,,326.1,1185.42,
2003-03-24,26.36,,329.5,1187.64,
2003-03-25,26.79,,328.3,1176.1,
2003-03-26,26.16,,330.1,1171.2,
2003-03-27,27.46,,328.4,1201.37,
2003-03-28,27.96,,331.5,1199.26,
2003-03-31,28.08,,336.9,1215.17,
2003-04-01,28.02,,335.2,1223.56,
2003-04-02,26.49,,330.4,1222.97,
2003-04-03,26.77,,325.7,1215.34,
2003-04-04,25,,326,1223.56,
2003-04-07,24.84,,322.2,1217.92,
2003-04-08,25.01,,322.9,1221.57,
2003-04-09,24.87,,326.2,1243.06,
2003-04-10,24.86,,327.3,1255.24,
2003-04-11,23.93,,328.5,1275,
2003-04-14,24.52,,324.9,1306.51,
2003-04-15,24.64,,325.5,1317.29,
2003-04-16,24.73,,326.3,1304.1,
2003-04-17,25.21,,327.6,1307.72,
2003-04-18,,,,1300.41,
2003-04-21,25.98,,333.9,1274.61,
2003-04-22,25.67,,334.8,1274.69,
2003-04-23,24.45,,331.9,1254.13,
2003-04-24,23.42,,335.1,1218.69,
2003-04-25,23.9,,333.7,1205.38,
2003-04-28,23.05,,334.8,1250.68,
2003-04-29,22.88,,334,1231.57,
2003-04-30,23.5,,339.4,1239.95,
2003-05-01,23.93,,342.4,,
2003-05-02,23.38,,341.3,,
2003-05-05,23.14,,342.6,,
2003-05-06,23.36,,342.8,,
2003-05-07,23.95,,342.2,,
2003-05-08,24.73,,348.7,,
2003-05-09,25.27,,348.9,,
2003-05-12,25.45,,351.9,1251.31,
2003-05-13,25.4,,350.2,1216.43,
2003-05-14,26.38,,352.5,1243.1,
2003-05-15,27.04,,352.8,1273.37,
2003-05-16,27.12,,354.9,1274.26,
2003-05-19,27.41,,364.4,1275.86,
2003-05-20,26.3,,366.5,1261.33,
2003-05-21,27.32,,372.2,1259.02,
2003-05-22,26.64,,368.1,1270.43,
2003-05-23,26.92,,368.8,1283.67,
2003-05-26,,,,1292.69,
2003-05-27,26.2,,367.8,1293.68,
2003-05-28,26.24,,365.2,1277.69,
2003-05-29,26.54,,369.6,1294.77,
2003-05-30,26.8,,365.6,1300.87,
2003-06-02,28.12,,367.1,1300.49,
2003-06-03,28.07,,366.3,1285.65,
2003-06-04,27.61,,363.6,1296.44,
2003-06-05,28.02,,369.5,1279.54,
2003-06-06,28.05,,364.5,1262.06,
2003-06-09,28.55,,362.6,1249.17,
2003-06-10,28.32,,352.8,1255.93,
2003-06-11,28.96,,356.2,1278.27,
2003-06-12,28.41,,353.9,1273.51,
2003-06-13,27.14,,357.2,1277.32,
2003-06-16,26.79,,359.7,1273.56,
2003-06-17,26.73,,363.8,1268.92,
2003-06-18,25.79,,357.8,1266.72,
2003-06-19,26.2,,361.8,1253.68,
2003-06-20,26.8,,356.7,1244.66,
2003-06-23,26.86,,353.4,1231.94,
2003-06-24,26.68,,346.7,1235.12,
2003-06-25,27.36,,349.6,1226.64,
2003-06-26,27.43,,344.2,1238.48,
2003-06-27,27.59,,345.5,1220.74,
2003-06-30,28.32,,346.3,1214.55,
2003-07-01,27.86,,351.7,1215.2,
2003-07-02,28.23,,351.6,1227.95,
2003-07-03,28.75,,351.3,1231.17,
2003-07-04,27.8,,,1229.98,
2003-07-07,27.75,,348.4,1232.08,
2003-07-08,27.7,,344.4,1239.85,
2003-07-09,28.03,,343.9,1231.8,
2003-07-10,29.03,,344.6,1257.82,
2003-07-11,29.39,,345.1,1255.93,
2003-07-14,28.72,,347.8,1251.09,
2003-07-15,28.61,,342.2,1254.36,
2003-07-16,28.62,,343.2,1259.9,
2003-07-17,28.82,,344.3,1269.4,
2003-07-18,29.12,,347.3,1241.57,
2003-07-21,28.51,,351,1232.15,
2003-07-22,27.85,,350.7,1235.3,
2003-07-23,27.83,,358.7,1239.45,
2003-07-24,28.07,,362.3,1231.02,
2003-07-25,28.44,,362.8,1218.67,
2003-07-28,27.97,,364.9,1213.15,
2003-07-29,28.22,,361.7,1219.76,
2003-07-30,28.13,,358.1,1221.76,
2003-07-31,28.62,,355.8,1222.74,
2003-08-01,29.72,,347.8,1226.24,
2003-08-04,30.22,,350.9,1240.07,
2003-08-05,30.29,,351.2,1239.05,
2003-08-06,29.6,,352.4,1232.94,
2003-08-07,30.22,,354.1,1232.97,
2003-08-08,30.22,,357.9,1218.11,
2003-08-11,30.24,,363.3,1222.2,
2003-08-12,30.27,,360,1225.86,
2003-08-13,29.47,,363.7,1210.56,
2003-08-14,28.79,,367.5,1203.24,
2003-08-15,29.27,,364.7,1201.32,
2003-08-18,29.17,,359.9,1197.99,
2003-08-19,28.78,,363,1201.66,
2003-08-20,29.15,,367,1195.68,
2003-08-21,29.99,,361.8,1194.63,
2003-08-22,30.38,,364.3,1191.43,
2003-08-25,29.95,,362.4,1177.3,
2003-08-26,30.05,,366.8,1179.33,
2003-08-27,29.77,,374.1,1178.4,
2003-08-28,29.97,,371.6,1169.38,
2003-08-29,30.09,,376.8,1178.57,
2003-09-01,29.57,,,1199.81,
2003-09-02,26.88,,374.3,1197.3,
2003-09-03,28.03,,375,1198.44,
2003-09-04,27.64,,374,1196.5,
2003-09-05,27.51,,378.7,1183.91,
2003-09-08,27.58,,376.2,1177.83,
2003-09-09,27.26,,382.8,1172.05,
2003-09-10,27.26,,381.1,1176.04,
2003-09-11,27.24,,380.8,1176.93,
2003-09-12,26.7,,376.9,1164.18,
2003-09-15,26.68,,375.6,1152.36,
2003-09-16,26.2,,374.6,1159.72,
2003-09-17,25.96,,377.3,1147.3,
2003-09-18,25.63,,377.7,1148.08,
2003-09-19,25.28,,382.9,1149.29,
2003-09-22,25.73,,388.3,1141.14,
2003-09-23,26.08,,387,1147.29,
2003-09-24,26.97,,388.4,1150.49,
2003-09-25,27.27,,385.9,1136.69,
2003-09-26,27.1,,381.8,1131.3,
2003-09-29,27.5,,383.2,1116.55,
2003-09-30,28.18,,386.1,1127.14,
2003-10-01,28.24,,385,,
2003-10-02,28.93,,383.7,,
2003-10-03,29.26,,370,,
2003-10-06,29.4,,373.3,,
2003-10-07,29.55,,377.8,,
2003-10-08,29.18,,376,1131.27,
2003-10-09,30.36,,369.8,1128.77,
2003-10-10,32.09,,374.1,1155.42,
2003-10-13,31.24,,375.7,1151.78,
2003-10-14,31.53,,376.2,1142.3,
2003-10-15,31.23,,373.1,1139.02,
2003-10-16,31.1,,373.2,1124.37,
2003-10-17,29.71,,372.2,1128.1,
2003-10-20,29.79,,374.4,1120.36,
2003-10-21,29.69,,382,1124.54,
2003-10-22,29.4,,386.8,1152.83,
2003-10-23,29.45,,385,1143.71,
2003-10-24,29.8,,389.2,1140.03,
2003-10-27,29.26,,388.2,1130.46,
2003-10-28,28.7,,383.4,1130.71,
2003-10-29,28.48,,387,1123.22,
2003-10-30,27.74,,384.4,1110.8,
2003-10-31,27.92,,384.6,1111.62,
2003-11-03,27.89,,377.1,1123.48,
2003-11-04,27.18,,380,1145.17,
2003-11-05,28.17,,382.7,1138.91,
2003-11-06,28.09,,380.7,1118.92,
2003-11-07,28.71,,383.4,1103.78,
2003-11-10,28.65,,386.7,1108.03,
2003-11-11,28.77,,388.2,1108.89,
2003-11-12,28.79,,395,1089.31,
2003-11-13,29.23,,394.3,1091.71,
2003-11-14,29.74,,398,1100.02,
2003-11-17,29.12,,391.5,1095.95,
2003-11-18,29.28,,398.2,1081,
2003-11-19,29.74,,394.9,1098.05,
2003-11-20,29.63,,393.7,1129.13,
2003-11-21,29.38,,396,1115.47,
2003-11-24,28.39,,391.5,1147.59,
2003-11-25,27.62,,391.1,1151.54,
2003-11-26,28.36,,398,1155.27,
2003-11-27,28.99,,,1136.02,
2003-11-28,28.81,,,1142.98,
2003-12-01,28.37,,,1168.51,
2003-12-02,29.2,,404.1,1168.4,
2003-12-03,28.9,,404.8,1172.47,
2003-12-04,29.31,,403.7,1178.65,
2003-12-05,29.02,,407.3,1176.66,
2003-12-08,30.29,,407.5,1164.43,
2003-12-09,30.47,,408.9,1169.28,
2003-12-10,30.09,,407,1184.68,
2003-12-11,29.73,,405.4,1184.63,
2003-12-12,30.07,,410.1,1183.11,
2003-12-15,30.32,,409.9,1184.67,
2003-12-16,30.27,,408.4,1178.35,
2003-12-17,30.81,,412.7,1169.41,
2003-12-18,30.92,,410.7,1173.4,
2003-12-19,30.99,,409.9,1163.64,
2003-12-22,29.88,,411.3,1195.44,
2003-12-23,29.25,,411.6,1201.08,
2003-12-24,29.59,,412.5,1212.33,
2003-12-25,,,,1209.06,
2003-12-26,,,,1208.52,
2003-12-29,29.7,,,1199.25,
2003-12-30,29.98,,416.9,1207.1,
2003-12-31,30.11,,416.1,1194.74,
2004-01-02,30.14,,,1204.61,
2004-01-05,31,,,1240.47,
2004-01-06,31.41,,422.8,1251.14,
2004-01-07,31.22,,422.3,1266.27,
2004-01-08,31.32,,424.4,1284.34,
2004-01-09,32.18,,426.8,1266.41,
2004-01-12,32.35,,426.6,1294.68,
2004-01-13,32.56,,424,1293.18,
2004-01-14,31.66,,422.5,1277.96,
2004-01-15,31.69,,408.7,1273.62,
2004-01-16,31.45,,407,1284.3,
2004-01-19,31.78,,,,
2004-01-20,32.12,,412.9,,
2004-01-21,31.8,,411.2,,
2004-01-22,31.2,,410.1,,
2004-01-23,31.7,,408.6,,
2004-01-26,30.72,,406.7,,
2004-01-27,30.77,,410.7,,
2004-01-28,29.97,,414.6,,
2004-01-29,29.49,,399,1311.95,
2004-01-30,29.38,,402.9,1281.33,
2004-02-02,29.35,,399.3,1307.27,
2004-02-03,30.23,,399.9,1321,
2004-02-04,29.6,,401.7,1348.86,
2004-02-05,29.13,,398.8,1353.85,
2004-02-06,29.25,,404.2,1347.22,
2004-02-09,29.31,,407.4,1368.84,
2004-02-10,30.09,,407,1363.06,
2004-02-11,30.41,,410.7,1354.75,
2004-02-12,30.44,,414.2,1345.66,
2004-02-13,31.45,,410.8,1342.34,
2004-02-16,30.84,,,1373.3,
2004-02-17,31.3,,416.5,1380.37,
2004-02-18,31.5,,412.8,1391.36,
2004-02-19,31.45,,410.3,1385.98,
2004-02-20,31.02,,398,1391.1,
2004-02-23,31.55,,399.3,1359.24,
2004-02-24,31.63,,404.8,1356.31,
2004-02-25,32.51,,396.1,1329.44,
2004-02-26,32.62,,395.5,1335.86,
2004-02-27,33.08,,396.8,1351.61,
2004-03-01,33.72,,399.6,1366.91,
2004-03-02,34.43,,393.8,1363.19,
2004-03-03,33.42,,392.7,1341.22,
2004-03-04,33.94,,393.2,1349.85,
2004-03-05,34.49,,401.6,1341.76,
2004-03-08,34.57,,400.9,1317.3,
2004-03-09,33.87,,404.5,1314.17,
2004-03-10,32.98,,400.3,1344.99,
2004-03-11,33.49,,401,1357.84,
2004-03-12,32.94,,395.6,1358.51,
2004-03-15,34.2,,399.6,1389.68,
2004-03-16,34.13,,402.6,1395.37,
2004-03-17,34.97,,407.1,1398.02,
2004-03-18,34.6,,411.3,1372.16,
2004-03-19,34.84,,412.7,1393.57,
2004-03-22,33.96,,417.6,1399.55,
2004-03-23,34.62,,420,1389.52,
2004-03-24,34.24,,417.4,1385.37,
2004-03-25,33.28,,416.9,1385.86,
2004-03-26,32.85,,422.2,1386.48,
2004-03-29,32.35,,417.1,1371.7,
2004-03-30,33.21,,422.8,1372.05,
2004-03-31,32.1,,428.3,1384.95,
2004-04-01,32.09,,428.8,1396.63,
2004-04-02,30.92,,422.5,1405.92,
2004-04-05,31.15,,416.3,1401.97,
2004-04-06,31.5,,419.8,1410.43,
2004-04-07,33.08,,423.7,1408.77,
2004-04-08,33.72,,420.7,1402.77,
2004-04-09,,,,1370.28,
2004-04-12,34.27,,420.9,1364.68,
2004-04-13,33.65,,407.7,1353.83,
2004-04-14,32.83,,400.5,1332.08,
2004-04-15,33.52,,398.3,1318.85,
2004-04-16,33.57,,401.6,1331.08,
2004-04-19,34.08,,401.2,1312,
2004-04-20,32.92,,398.3,1301.09,
2004-04-21,32.6,,391.4,1289.65,
2004-04-22,33.38,,393.9,1296.44,
2004-04-23,33.26,,395.7,1276.31,
2004-04-26,33.5,,396.6,1276.95,
2004-04-27,34.19,,399.1,1264.34,
2004-04-28,34.78,,385.9,1258.11,
2004-04-29,34.18,,387.1,1233.6,
2004-04-30,35.04,,387.5,1239.72,
2004-05-03,35.93,,387.5,,
2004-05-04,36.35,,391.8,,
2004-05-05,36.85,,393.8,,
2004-05-06,37.36,,388.4,,
2004-05-07,37.59,,379.1,,
2004-05-10,37.16,,378.7,1206.59,
2004-05-11,37.19,,377.2,1212.58,
2004-05-12,38.58,,377.7,1240.02,
2004-05-13,38.53,,374.9,1234.58,
2004-05-14,39.36,,377.1,1207.26,
2004-05-17,38.99,,379.6,1195.19,
2004-05-18,38.23,,375.9,1209.61,
2004-05-19,38.85,,383,1209.58,
2004-05-20,38.99,,378.5,1201.71,
2004-05-21,37.52,,384.9,1209.21,
2004-05-24,38.89,,385.7,1200.79,
2004-05-25,38.07,,388.4,1177.71,
2004-05-26,37.97,,388.3,1183.01,
2004-05-27,36.77,,394.9,1208.68,
2004-05-28,36.91,,394,1201.72,
2004-05-31,36.91,,,1206.84,
2004-06-01,38.95,,395.5,1224.11,
2004-06-02,38.33,,392.5,1211.93,
2004-06-03,36.14,,388.9,1193.55,
2004-06-04,35.79,,390.9,1192.78,
2004-06-07,35.25,,394.5,1176.26,
2004-06-08,35.5,,391.8,1160.33,
2004-06-09,34.57,,385.2,1137.55,
2004-06-10,35.41,,386.6,1139.51,
2004-06-11,35.29,,,1140.53,
2004-06-14,34.9,,384.2,1115.41,
2004-06-15,34.45,,388.7,1134.9,
2004-06-16,34.25,,385.2,1141.09,
2004-06-17,35.18,,389.5,1116.5,
2004-06-18,35.38,,395.7,1103.4,
2004-06-21,35.05,,394.5,1109.39,
2004-06-22,34.65,,395.5,1119.88,
2004-06-23,34.28,,395.5,1110.32,
2004-06-24,34.6,,403.5,1099.9,
2004-06-25,34.31,,403.2,1081.96,
2004-06-28,32.96,,401.3,1069.51,
2004-06-29,32.75,,392.8,1084.62,
2004-06-30,33.04,,393,1078.49,
2004-07-01,34.82,,396.4,1112.39,
2004-07-02,35.22,,398.7,1114.95,
2004-07-05,35.84,,,1116.42,
2004-07-06,36.55,,393,1121.28,
2004-07-07,36.48,,402.7,1110.62,
2004-07-08,37.26,,408.2,1113.03,
2004-07-09,37.62,,407.9,1106.92,
2004-07-12,37.64,,408.4,1083.18,
2004-07-13,36.57,,402.3,1086.82,
2004-07-14,37.11,,405.6,1088.78,
2004-07-15,38.43,,404.4,1104.01,
2004-07-16,38.96,,406.8,1132.8,
2004-07-19,39.43,,405.8,1134.5,
2004-07-20,39.18,,402.1,1125.88,
2004-07-21,38.9,,397.3,1125.66,
2004-07-22,39.46,,395.3,1097.86,
2004-07-23,39.53,,390.5,1101.6,
2004-07-26,39.64,,390.3,1087.27,
2004-07-27,40.32,,387,1083.4,
2004-07-28,41.53,,389,1089.52,
2004-07-29,40.97,,389.8,1104.17,
2004-07-30,41.75,,393.7,1088.68,
2004-08-02,42.07,,394.4,1080.55,
2004-08-03,42.48,,396.5,1073.58,
2004-08-04,43.04,,394.7,1103.55,
2004-08-05,43.58,,394.8,1088.81,
2004-08-06,43.03,,402.1,1088.24,
2004-08-09,43.62,,403,1093.48,
2004-08-10,43.36,,402.3,1098.59,
2004-08-11,43.24,,397.9,1086.08,
2004-08-12,44.17,,396.6,1074.82,
2004-08-13,44.87,,401.2,1077.25,
2004-08-16,44.65,,405.2,1067.6,
2004-08-17,44.25,,406.7,1072.51,
2004-08-18,44.21,,406.6,1071.83,
2004-08-19,44.75,,409.3,1059.2,
2004-08-20,45.34,,415.5,1060.23,
2004-08-23,44.15,,412.8,1047.21,
2004-08-24,43.4,,405,1059.42,
2004-08-25,42.44,,410,1055.53,
2004-08-26,40.47,,409.6,1051,
2004-08-27,40.64,,405.4,1039.24,
2004-08-30,39.45,,410,1038.34,
2004-08-31,39.69,,412.4,1055.97,
2004-09-01,41,,410.8,1040.06,
2004-09-02,42.13,,408,1045.39,
2004-09-03,41.02,,402.5,1043.54,
2004-09-06,40.4,,,1039.67,
2004-09-07,40.2,,399.4,1041.49,
2004-09-08,40.66,,401.4,1031.61,
2004-09-09,41.57,,400.4,1012.56,
2004-09-10,41.42,,403.8,1015.15,
2004-09-13,41.1,,406,993.26,
2004-09-14,41.87,,407.5,1023.41,
2004-09-15,42.25,,406.8,1066.28,
2004-09-16,41.03,,406.5,1077.92,
2004-09-17,42.95,,407.6,1112.77,
2004-09-20,43.23,,407,1152.13,
2004-09-21,44.49,,410.1,1143.46,
2004-09-22,46.02,,409,1120.11,
2004-09-23,46.54,,412.6,1157.93,
2004-09-24,46.04,,409.7,1135.97,
2004-09-27,46.91,,410.7,1128.05,
2004-09-28,47.09,,414.2,1136.34,
2004-09-29,46.48,,414.7,1124.01,
2004-09-30,,,420.4,1109.32,
2004-10-01,46.84,,421.2,,
2004-10-04,46.13,,415.6,,
2004-10-05,46.54,,419.8,,
2004-10-06,47.45,,420,,
2004-10-07,48.77,,419.5,,
2004-10-08,49.71,,424.5,1131.92,
2004-10-11,51.16,,423.4,1126.33,
2004-10-12,51.59,,416.6,1103.55,
2004-10-13,49.69,,414.6,1104.18,
2004-10-14,51.26,,419.5,1060.13,
2004-10-15,51.07,,420.1,1061.64,
2004-10-18,49.04,,417.6,1063.47,
2004-10-19,48.64,,421.6,1066.64,
2004-10-20,50.47,,424.8,1062.9,
2004-10-21,51.14,,425.6,1049.97,
2004-10-22,52.03,,425.6,1063.14,
2004-10-25,51.91,,429.9,1049.19,
2004-10-26,51.42,,427.6,1059.25,
2004-10-27,50.27,,425.6,1069.69,
2004-10-28,49.55,,426.1,1068.68,
2004-10-29,47.83,,429.4,1050.3,
2004-11-01,45.86,,428.2,1038.43,
2004-11-02,45.82,,420.8,1035.73,
2004-11-03,44.8,,425.4,1054.69,
2004-11-04,45.23,,430.8,1032.72,
2004-11-05,43.88,,434.3,1033.8,
2004-11-08,43.93,,433.4,1034.81,
2004-11-09,42.53,,436.2,1037.21,
2004-11-10,42.44,,434.5,1076.28,
2004-11-11,41.8,,435.4,1070.27,
2004-11-12,41.59,,438.3,1072.62,
2004-11-15,39.97,,437.3,1084.71,
2004-11-16,40.88,,440.5,1084.65,
2004-11-17,39.84,,446.1,1074.39,
2004-11-18,40.21,,442.9,1085.03,
2004-11-19,42.2,,447,1091.37,
2004-11-22,42,,449,1094.35,
2004-11-23,43.6,,447.9,1084.88,
2004-11-24,42.45,,450.4,1077.67,
2004-11-25,42.77,,,1076.34,
2004-11-26,42.77,,,1074.99,
2004-11-29,43.96,,,1061.35,
2004-11-30,44.14,,452.2,1062.81,
2004-12-01,41.72,,455.9,1058.15,
2004-12-02,38.57,,452.3,1056.06,
2004-12-03,37.76,,457.3,1058.33,
2004-12-06,38.23,,455.9,1060.25,
2004-12-07,36.94,,452.8,1048.18,
2004-12-08,37.56,,438.7,1049.18,
2004-12-09,38.38,,437.2,1059.53,
2004-12-10,37.87,,435.3,1043.55,
2004-12-13,36.71,,439.5,1037.45,
2004-12-14,37.95,,437.3,1034.29,
2004-12-15,41.35,,441.4,1037.88,
2004-12-16,41.08,,438.2,1033.27,
2004-12-17,43.32,,442.9,1023,
2004-12-20,42.35,,443.6,1009.37,
2004-12-21,42.47,,442.9,1008.12,
2004-12-22,40.61,,441.4,1034.03,
2004-12-23,40.55,,442.9,1015.51,
2004-12-24,40.12,,,1016.4,
2004-12-27,38.22,,446.2,1012.45,
2004-12-28,38.17,,444.3,1010.7,
2004-12-29,39.01,,437,1005.53,
2004-12-30,39.89,,438.4,1003.99,
2004-12-31,40.47,,,1000,
2005-01-03,38.21,,,,
2005-01-04,40.31,,428.5,982.79,
2005-01-05,41.13,,,992.56,
2005-01-06,43.04,,421.6,983.17,
2005-01-07,43.69,,419.5,983.96,
2005-01-10,45.22,,419.1,993.88,
2005-01-11,43.57,,422.4,997.14,
2005-01-12,43.29,,426.6,996.75,
2005-01-13,45.65,,425.1,996.88,
2005-01-14,45.69,,423,988.31,
2005-01-17,45.12,,,967.45,
2005-01-18,44.91,,423.2,974.69,
2005-01-19,45.05,,423.3,967.21,
2005-01-20,43.88,,422.6,956.25,
2005-01-21,45.73,,426.9,982.6,
2005-01-24,45.66,,427.1,998.13,
2005-01-25,45.99,,422.1,997.78,
2005-01-26,46.58,,426.9,989.93,
2005-01-27,46.84,,426.3,974.63,
2005-01-28,45.2,,426.9,969.21,
2005-01-31,44.1,,424.1,954.88,
2005-02-01,44.94,,422.9,955.95,
2005-02-02,43.98,,423,1006.91,
2005-02-03,43.1,,418.5,993.22,
2005-02-04,43.59,,415.9,1016.86,
2005-02-07,42.76,,415.4,,
2005-02-08,42.74,,414.3,,
2005-02-09,43.14,,414.5,,
2005-02-10,43.81,,418.7,,
2005-02-11,44.3,,422,,
2005-02-14,44.01,,427.3,,
2005-02-15,44.92,,427.3,,
2005-02-16,44.46,,426.9,1023.58,
2005-02-17,45.9,,428.6,1020.61,
2005-02-18,45.47,,428.4,1006.06,
2005-02-21,45.87,,,1025.63,
2005-02-22,47.57,,435.8,1046.74,
2005-02-23,48.03,,436.1,1043.94,
2005-02-24,49.39,,435.7,1045.46,
2005-02-25,49.63,,436.1,1046.76,
2005-02-28,49.91,,437.6,1039.99,
2005-03-01,49.92,,433.9,1035.93,
2005-03-02,50.72,,433.8,1021.32,
2005-03-03,53.23,,430.8,1027.71,
2005-03-04,52.21,,435.1,1023.67,
2005-03-07,51.34,,435.8,1029.87,
2005-03-08,53.02,,441.1,1048.99,
2005-03-09,54.11,,442.9,1046.54,
2005-03-10,53.35,,443.4,1022.41,
2005-03-11,53.13,,446.8,1027.43,
2005-03-14,52.77,,441.6,1031.03,
2005-03-15,53.69,,441.4,1013.52,
2005-03-16,54.86,,444.2,1003.07,
2005-03-17,55.58,,439.1,992.86,
2005-03-18,55.72,,439.7,978.67,
2005-03-21,55.3,,431.4,981.89,
2005-03-22,55.27,,431.6,964.02,
2005-03-23,51.6,,425.4,959.01,
2005-03-24,52.44,,424.8,964.8,
2005-03-25,,,,962.96,
2005-03-28,51.09,,426,960.7,
2005-03-29,51.18,,426,955.19,
2005-03-30,50.58,,429.5,937.03,
2005-03-31,52.86,,431.1,942.2,
2005-04-01,53.79,,428.3,978.15,
2005-04-04,55.45,,426,962.17,
2005-04-05,54.5,,426.6,955.6,
2005-04-06,54.47,,429.2,973.67,
2005-04-07,54.15,,428.4,984.73,
2005-04-08,51.87,,428.8,1003.45,
2005-04-11,50.81,,430.4,995.42,
2005-04-12,51.5,,429.3,978.7,
2005-04-13,49.87,,431,1000.9,
2005-04-14,49.74,,425.6,986.98,
2005-04-15,49.37,,426.5,974.08,
2005-04-18,48.91,,429,963.77,
2005-04-19,50.23,,434.4,965.89,
2005-04-20,51.56,,436.7,950.87,
2005-04-21,51.58,,434.4,943.98,
2005-04-22,53.11,,435.6,939.1,
2005-04-25,53.13,,435.8,930.07,
2005-04-26,51.81,,439,937.08,
2005-04-27,51.41,,434.1,926.6,
2005-04-28,50.2,,432.4,942.07,
2005-04-29,50.71,,436.1,932.4,
2005-05-02,50.72,,430.5,,
2005-05-03,49.94,,427.7,,
2005-05-04,50.14,,430,,
2005-05-05,49.39,,430.7,,
2005-05-06,50.13,,426.9,,
2005-05-09,49.43,,426.9,909.17,
2005-05-10,50.62,,427.9,913.08,
2005-05-11,49.38,,427.9,901.85,
2005-05-12,47.06,,422.2,885.82,
2005-05-13,46.32,,420.7,887.54,
2005-05-16,47.09,,419.3,875.27,
2005-05-17,47.44,,419.8,881.46,
2005-05-18,47.25,,421.9,883.2,
2005-05-19,46.94,,420.8,884.17,
2005-05-20,47.12,,417.7,882.76,
2005-05-23,47.36,,416.9,863.34,
2005-05-24,47.41,,417.7,868.46,
2005-05-25,49.11,,418.9,868.45,
2005-05-26,49.58,,418,857.33,
2005-05-27,49.52,,422.4,849.51,
2005-05-30,,,,855.61,
2005-05-31,49.58,,418.9,855.95,
2005-06-01,50.48,,420.4,837.53,
2005-06-02,51.45,,424.8,818.38,
2005-06-03,52.25,,425.8,818.03,
2005-06-06,52.3,,428.4,839,
2005-06-07,51.55,,426.7,837.28,
2005-06-08,51.9,,426.6,905.77,
2005-06-09,51.63,,426.1,912.6,
2005-06-10,52.2,,429.3,894.56,
2005-06-13,52,,431.1,892.96,
2005-06-14,53.56,,429.3,883.54,
2005-06-15,55.04,,430.9,866.83,
2005-06-16,54.26,,437.9,879.24,
2005-06-17,56.95,,440,880.35,
2005-06-20,57.06,,440,906.26,
2005-06-21,56.99,,440.5,896.17,
2005-06-22,56.1,,439.7,900.65,
2005-06-23,57.15,,443.2,893.57,
2005-06-24,57.17,,442,898.3,
2005-06-27,58.47,,441.7,916.04,
2005-06-28,57.57,,437.7,903.72,
2005-06-29,55.53,,438.6,898.9,
2005-06-30,55.45,,437.1,878.69,
2005-07-01,56.67,,428.8,859.49,
2005-07-04,57.1,,,855.93,
2005-07-05,57.68,,423.9,849.68,
2005-07-06,58.54,,424.5,842.56,
2005-07-07,57.54,,424.2,844.73,
2005-07-08,59.01,,423.8,829.49,
2005-07-11,57.1,,426.3,824.1,
2005-07-12,58.85,,427.1,851.82,
2005-07-13,58.27,,424.6,846.23,
2005-07-14,56.69,,420.2,849.59,
2005-07-15,57.15,,421.3,841,
2005-07-18,56.49,,421,833,
2005-07-19,56.82,,420.2,835.61,
2005-07-20,56.51,,422.1,842.64,
2005-07-21,55.7,,425.7,843.99,
2005-07-22,57.06,,425,859.69,
2005-07-25,57.63,,425.9,856.86,
2005-07-26,58.63,,423.5,876.48,
2005-07-27,58.62,,424.8,894.01,
2005-07-28,58.27,,427.4,890.89,
2005-07-29,59.88,,429.9,888.16,
2005-08-01,60.8,,437.7,891.61,
2005-08-02,60.35,,437.7,903.6,
2005-08-03,60.19,,442.7,909.57,
2005-08-04,60.82,,443.7,904.15,
2005-08-05,61,,442.8,923.8,
2005-08-08,63.14,,440.3,927.47,
2005-08-09,62.82,,439.8,933.09,
2005-08-10,63.76,,442,940.37,
2005-08-11,66.26,,450.9,953.99,
2005-08-12,67.34,,451.4,938.32,
2005-08-15,66.44,,447.6,954.5,
2005-08-16,65.23,,451.5,945.06,
2005-08-17,63.42,,445.2,953.01,
2005-08-18,61.78,,444.7,920.67,
2005-08-19,64.36,,442.2,923.04,
2005-08-22,65.94,,443,931.67,
2005-08-23,65.25,,444.3,923.41,
2005-08-24,65.1,,442.2,930.65,
2005-08-25,65.86,,443.1,930.12,
2005-08-26,66.11,,442.1,928.26,
2005-08-29,65.93,,441.4,917.37,
2005-08-30,66.11,,435.5,914.88,
2005-08-31,66.84,,438.1,927.92,
2005-09-01,66.96,,446.5,944.56,
2005-09-02,65.9,,448.5,947.87,
2005-09-05,64.31,,,952.72,
2005-09-06,64.02,,448.6,936.61,
2005-09-07,63.44,,449,952.76,
2005-09-08,61.44,,450.7,955.28,
2005-09-09,62.9,,453,949.07,
2005-09-12,60.61,,453.7,949.51,
2005-09-13,61.1,,450,963.77,
2005-09-14,61.64,,453.7,970.19,
2005-09-15,61.82,,459.3,969.6,
2005-09-16,60.45,,463.3,967.5,
2005-09-19,63.91,,470.4,971.14,
2005-09-20,62.98,,470,961.92,
2005-09-21,64.47,,472.6,944.41,
2005-09-22,64.55,,470.3,923.27,
2005-09-23,61.93,,467.2,916.15,
2005-09-26,62.11,,469.5,918.49,
2005-09-27,62.64,,466.2,904.21,
2005-09-28,62.86,,473.1,903.72,
