biz_date,treasury_bond_rate_1m,treasury_bond_rate_3m,treasury_bond_rate_6m,treasury_bond_rate_1y,treasury_bond_rate_3y,treasury_bond_rate_10y,cdb_rate_6m,cdb_rate_1y,cdb_rate_3y,cdb_rate_10y,loc_rate_6m,loc_rate_1y,loc_rate_3y,loc_rate_10y,cdi_rate_6m,cdi_rate_1y,cdi_rate_3y,cdi_rate_10y,com_rate_1m,com_rate_3m,com_rate_6m,com_rate_1y,com_rate_3y,com_rate_10y,oil_dtd_spot,luowen_steel_future,gold_comex_future,csi300_index,investment_real_estate_ratio,new_area_ratio,working_area_ratio,finish_area_ratio,saled_area_ratio,saled_amount_ratio,fixedinvestment_used,cpi,cpi_food,ppi,ppirm,energy_price_index,non-manufacturing_pmi,m2_ratio,credit_ratio,social finance_ratio
2008-11-28,1.323,1.6,1.6656,1.8991,1.9838,2.9905,2.2,2.2273,2.4501,3.3276,0.0,0.0,0.0,0.0,3.368,3.5018,3.5976,5.1698,1.9766,2.3787,2.865,3.1,3.23,4.33,53.5,0.0,819.0,1829.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,1.4966,1.82,1.8473,1.8945,2.0666,3.0378,2.2099,2.26,2.4214,3.3836,0.0,0.0,0.0,0.0,3.348,3.5368,3.61,5.2008,1.9604,2.3389,2.84,3.135,3.33,4.361,46.46,0.0,776.8,1864.21,23.4,2.3,16.0,-3.5,-19.7,-19.5,0.0,1.2,4.2,-1.14,-1.27,73.99,0.0,17.82,11.69,0.0
2008-12-02,1.3758,1.7203,1.7479,1.8188,1.9856,3.0306,2.1096,2.0265,2.329,3.3892,0.0,0.0,0.0,0.0,3.208,3.37,3.5475,5.2665,1.9323,2.2619,2.7,2.96,3.23,4.367,44.04,0.0,783.3,1868.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-03,1.2582,1.6206,1.6493,1.7522,1.977,2.9467,1.94,1.9564,2.2219,3.3427,0.0,0.0,0.0,0.0,3.048,3.3,3.41,5.16,1.9037,2.1613,2.54,2.89,3.12,4.32,43.1,0.0,770.5,1952.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-04,1.3562,1.6208,1.6493,1.68,1.8366,2.9343,1.81,1.8522,2.0126,3.303,0.0,0.0,0.0,0.0,3.0,3.35,3.452,5.2,1.8938,2.1311,2.48,2.79,3.0,4.28,42.25,0.0,765.5,1982.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-05,1.0293,1.25,1.28,1.33,1.654,2.9061,1.64,1.68,2.0173,3.2736,0.0,0.0,0.0,0.0,2.83,3.1778,3.4447,5.13,1.7853,1.9168,2.11,2.58,3.005,4.25,37.19,0.0,752.2,2013.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-08,1.155,1.248,1.2499,1.3547,1.6378,2.9053,1.62,1.7368,2.0255,3.28,0.0,0.0,0.0,0.0,2.85,3.2278,3.4471,5.137,1.7843,1.9243,2.13,2.63,3.013,4.257,39.97,0.0,769.3,2095.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-09,1.1062,1.2231,1.225,1.3553,1.6117,3.0072,1.6,1.7382,2.1314,3.5065,0.0,0.0,0.0,0.0,2.81,3.232,3.55,5.1,1.7942,1.9201,2.1051,2.632,3.123,4.363,39.9,0.0,774.2,2040.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-10,1.0877,1.19,1.2,1.3413,1.6004,3.013,1.61,1.7388,2.1054,3.3809,0.0,0.0,0.0,0.0,2.75,3.2,3.52,4.98,1.7916,1.9226,2.1151,2.6321,3.095,4.3,39.25,0.0,808.8,2096.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-11,1.0554,1.15,1.1755,1.3367,1.5749,3.004,1.585,1.6732,2.0995,3.4073,0.0,0.0,0.0,0.0,2.73,3.14,3.57,4.96,1.775,1.9294,2.1565,2.5721,3.085,4.32,43.78,0.0,826.6,2046.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-12,1.0547,1.17,1.2265,1.2958,1.5807,2.9237,1.6,1.658,2.0437,3.3836,0.0,0.0,0.0,0.0,2.7,3.06,3.55,4.92,1.7732,1.9419,2.19,2.5521,3.05,4.3,43.05,0.0,820.5,1960.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-15,0.932,1.1306,1.2205,1.2951,1.576,2.9186,1.59,1.655,1.9636,3.3841,0.0,0.0,0.0,0.0,2.69,3.04,3.4982,4.9,1.77,1.9603,2.24,2.57,3.07,4.305,45.88,0.0,836.5,1975.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-16,0.8824,1.12,1.2063,1.2958,1.5156,2.9243,1.5762,1.656,1.9405,3.3259,0.0,0.0,0.0,0.0,2.71,3.04,3.5253,4.875,1.7214,1.9394,2.26,2.57,3.095,4.275,42.61,0.0,842.7,1994.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-17,0.8979,1.085,1.125,1.219,1.4212,2.81,1.52,1.576,1.83,3.2006,0.0,0.0,0.0,0.0,2.68,2.98,3.4453,4.765,1.649,1.864,2.18,2.4904,2.9845,4.176,42.39,0.0,868.5,2001.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-18,0.8482,0.97,1.0031,1.0845,1.2966,2.7043,1.32,1.4,1.7354,3.112,0.0,0.0,0.0,0.0,2.6628,2.93,3.4225,4.74,1.6299,1.8387,2.1457,2.3904,2.939,4.1315,40.5,0.0,860.6,2045.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-19,0.7365,0.95,0.9783,1.0554,1.3066,2.7384,1.22,1.3,1.6954,3.0894,0.0,0.0,0.0,0.0,2.63,2.85,3.435,4.73,1.6023,1.8221,2.1334,2.3404,2.9232,4.1215,39.97,0.0,837.4,2052.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-22,0.731,0.9509,0.9834,1.0959,1.3696,2.739,1.2209,1.2878,1.7057,3.1407,0.0,0.0,0.0,0.0,2.6309,2.8378,3.4453,4.73,1.5959,1.8235,2.1343,2.3282,2.9335,4.1728,38.47,0.0,847.2,2017.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-23,0.8568,0.9515,1.0372,1.0808,1.3864,2.6887,1.23,1.2538,1.7073,3.1078,0.0,0.0,0.0,0.0,2.64,2.8038,3.4469,4.6971,1.593,1.8248,2.125,2.2942,2.9351,4.1399,35.51,0.0,838.1,1918.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-24,0.9332,0.95,0.9852,1.0808,1.4128,2.7045,1.215,1.2574,1.7104,3.1235,0.0,0.0,0.0,0.0,2.625,2.8074,3.4535,4.6957,1.5813,1.8056,2.11,2.2978,2.9417,4.1556,33.66,0.0,848.0,1887.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-25,0.7686,0.955,0.9998,1.0986,1.3817,2.7047,1.229,1.2554,1.7005,3.1707,0.0,0.0,0.0,0.0,2.639,2.8054,3.4436,4.6675,1.6422,1.8464,2.124,2.2958,2.9318,4.14,0.0,0.0,0.0,1870.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-26,0.7738,0.96,1.013,1.0966,1.3191,2.7301,1.23,1.2693,1.7879,3.1658,0.0,0.0,0.0,0.0,2.6,2.785,3.4825,4.662,1.646,1.8448,2.125,2.3097,2.95,4.1351,0.0,0.0,871.2,1862.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-29,0.7744,0.9525,0.9746,1.104,1.3043,2.7559,1.23,1.28,1.7575,3.1672,0.0,0.0,0.0,0.0,2.6,2.7957,3.43,4.65,1.6495,1.8432,2.125,2.3207,2.9196,4.1365,36.13,0.0,875.3,1854.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-30,0.7698,0.95,0.9863,1.1054,1.3128,2.7566,1.242,1.28,1.7565,3.1772,0.0,0.0,0.0,0.0,2.612,2.7957,3.429,4.66,1.6525,1.8546,2.137,2.3207,2.9186,4.1465,36.7,0.0,870.0,1833.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-31,0.793,0.9503,0.97,1.102,1.323,2.7521,1.23,1.283,1.7365,3.1785,0.0,0.0,0.0,0.0,2.6,2.7987,3.409,4.6613,1.6981,1.8709,2.125,2.3237,2.8986,4.1478,36.55,0.0,884.3,1817.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-04,0.7889,0.9506,1.0098,1.0836,1.2796,2.7102,1.235,1.266,1.6901,3.13,0.0,0.0,0.0,0.0,2.605,2.7817,3.3626,4.6128,1.691,1.871,2.13,2.3067,2.8522,4.0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-05,0.7875,0.9509,1.0086,1.0869,1.3067,2.73,1.2355,1.2575,1.607,3.1558,0.0,0.0,0.0,0.0,2.61,2.7732,3.3336,4.6328,1.6901,1.8773,2.135,2.2982,2.8232,4.14,45.95,0.0,857.8,1882.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-06,0.7739,0.9614,0.9956,1.077,1.2843,2.6909,1.18,1.2066,1.612,3.1207,0.0,0.0,0.0,0.0,2.5545,2.7223,3.3386,4.6428,1.6701,1.8371,2.0795,2.2473,2.8282,4.15,48.64,0.0,866.0,1942.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-07,0.7735,0.95,0.9741,1.0578,1.3116,2.6711,1.14,1.1525,1.5324,3.0963,0.0,0.0,0.0,0.0,2.565,2.695,3.3104,4.6184,1.6426,1.8414,2.09,2.22,2.8,4.1256,46.01,0.0,841.7,1931.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-08,0.753,0.92,0.9844,1.0546,1.2437,2.6716,1.1,1.1271,1.5067,3.0969,0.0,0.0,0.0,0.0,2.525,2.6696,3.26,4.58,1.6318,1.8104,2.05,2.1946,2.7743,4.1262,42.75,0.0,854.5,1887.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-09,0.7407,0.9,0.9593,1.0354,1.2489,2.6722,1.09,1.1131,1.5019,3.0984,0.0,0.0,0.0,0.0,2.515,2.6556,3.2625,4.5805,1.6302,1.8056,2.04,2.1806,2.7768,4.1267,42.42,0.0,855.0,1918.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-12,0.7362,0.88,0.94,1.0403,1.2529,2.7,1.085,1.1167,1.5059,3.1149,0.0,0.0,0.0,0.0,2.51,2.6592,3.2675,4.5538,1.6206,1.7958,2.035,2.1842,2.7818,4.1,40.74,0.0,821.0,1920.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-13,0.7244,0.865,0.9766,1.0342,1.2541,2.8257,1.1216,1.17,1.5071,3.179,0.0,0.0,0.0,0.0,2.5466,2.7125,3.2687,4.5338,1.6243,1.8119,2.0716,2.2375,2.783,4.08,43.42,0.0,820.7,1876.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-14,0.7203,0.86,0.9392,1.0511,1.26,2.8818,1.0842,1.1869,1.5129,3.2642,0.0,0.0,0.0,0.0,2.5092,2.7294,3.2746,4.5899,1.616,1.7853,2.0342,2.2544,2.7889,4.1561,42.81,0.0,808.8,1955.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-15,0.7184,0.8628,0.9714,1.0511,1.36,2.9897,1.11,1.19,1.6186,3.3748,0.0,0.0,0.0,0.0,2.535,2.7325,3.3803,4.72,1.6198,1.798,2.06,2.2575,2.8946,4.2667,43.27,0.0,807.3,1954.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-16,0.7398,0.9335,0.993,1.0718,1.45,2.994,1.18,1.25,1.7086,3.4035,0.0,0.0,0.0,0.0,2.605,2.7925,3.4457,4.7655,1.6304,1.8393,2.13,2.3175,2.96,4.2967,45.56,0.0,839.9,1990.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-19,0.7682,0.925,0.9575,1.0897,1.4456,3.0123,1.19,1.2679,1.7146,3.4803,0.0,0.0,0.0,0.0,2.5695,2.8104,3.454,4.8423,1.6239,1.8144,2.0945,2.3354,2.9683,4.3735,42.13,0.0,0.0,2012.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-20,0.7624,0.94,0.9689,1.0804,1.4997,3.0995,1.2014,1.4588,1.752,3.5112,0.0,0.0,0.0,0.0,2.5809,2.835,3.4557,4.8732,1.6279,1.8214,2.1059,2.36,2.97,4.4044,43.65,0.0,855.2,2025.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-21,0.8101,0.9553,1.0028,1.1272,1.5528,3.1398,1.2353,1.5056,1.818,3.5402,0.0,0.0,0.0,0.0,2.6148,2.8818,3.4357,4.92,1.636,1.8399,2.1398,2.4068,2.95,4.4334,42.87,0.0,850.1,2021.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-22,0.8004,0.958,1.0151,1.0969,1.447,3.0619,1.2476,1.4482,1.7254,3.5024,0.0,0.0,0.0,0.0,2.6271,2.8244,3.3431,4.895,1.6233,1.8448,2.1521,2.3494,2.8574,4.3956,42.7,0.0,858.8,2044.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-23,0.7872,0.9488,1.011,1.0837,1.4897,3.0367,1.2184,1.3557,1.7292,3.4891,0.0,0.0,0.0,0.0,2.5979,2.7319,3.3469,4.8817,1.608,1.8418,2.1229,2.2569,2.8612,4.3823,0.0,0.0,895.8,2032.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-24,0.7841,0.9097,0.972,1.0884,1.4432,3.0368,1.25,1.2962,1.6702,3.4741,0.0,0.0,0.0,0.0,2.6295,2.6724,3.2879,4.8667,1.6611,1.9136,2.1545,2.1974,2.8022,4.3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,0.7713,0.92,0.9924,1.0737,1.4549,3.0502,1.205,1.285,1.6775,3.4613,0.0,0.0,0.0,0.0,2.5845,2.6612,3.2357,4.8539,1.648,1.8718,2.1095,2.1862,2.75,4.3545,0.0,0.0,0.0,0.0,1.0,-14.8,14.2,29.0,-0.3,11.2,0.0,-1.6,-1.9,-4.47,-7.1,73.43,0.0,20.48,16.83,0.0
2009-02-02,0.7665,0.9494,1.0141,1.0736,1.4988,3.1433,1.2267,1.2949,1.6939,3.5485,0.0,0.0,0.0,0.0,2.6062,2.6711,3.2521,4.9411,1.6431,1.8853,2.1312,2.1961,2.7664,4.4417,43.79,0.0,907.2,2057.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-03,0.7814,0.95,1.0138,1.0713,1.6138,3.1766,1.2264,1.3434,1.8222,3.6198,0.0,0.0,0.0,0.0,2.6059,2.7196,3.3457,5.0124,1.6565,1.875,2.1309,2.2446,2.86,4.513,43.54,0.0,892.5,2108.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-04,0.7692,0.9284,1.0049,1.1143,1.7912,3.2946,1.2175,1.3864,1.9996,3.6703,0.0,0.0,0.0,0.0,2.597,2.7626,3.4507,5.0794,1.643,1.8476,2.122,2.2876,2.965,4.58,43.75,0.0,902.2,2166.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-05,0.8146,0.9794,1.0564,1.165,1.852,3.4013,1.269,1.4371,2.0604,3.8205,0.0,0.0,0.0,0.0,2.59,2.7626,3.475,5.06,1.6501,1.8451,2.115,2.2876,2.9893,4.5606,43.56,0.0,914.2,2150.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-06,0.7932,0.9455,1.0578,1.1732,1.8415,3.2967,1.2704,1.4453,2.0499,3.7055,0.0,0.0,0.0,0.0,2.5914,2.7708,3.4357,5.0294,1.6483,1.8429,2.1164,2.2958,2.95,4.53,44.34,0.0,914.3,2237.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-09,0.7806,0.9248,1.0462,1.1182,1.7564,3.269,1.2588,1.3903,1.9648,3.6957,0.0,0.0,0.0,0.0,2.5798,2.7158,3.3506,5.0196,1.6557,1.8535,2.1048,2.2408,2.8649,4.5202,46.84,0.0,892.8,2296.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-10,0.7867,0.94,1.0057,1.103,1.7929,3.3001,1.2183,1.3751,1.987,3.7228,0.0,0.0,0.0,0.0,2.5393,2.7006,3.3728,5.0467,1.6464,1.8198,2.0643,2.2256,2.8871,4.5473,45.77,0.0,914.2,2326.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-11,0.7926,0.945,0.9964,1.1009,1.7902,3.2323,1.225,1.373,2.0058,3.6666,0.0,0.0,0.0,0.0,2.53,2.6985,3.3916,5.0267,1.6498,1.8144,2.055,2.2235,2.9059,4.5273,44.46,0.0,944.5,2331.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-12,0.8107,0.95,0.9935,1.0845,1.7146,3.1271,1.2221,1.3562,1.9,3.5466,0.0,0.0,0.0,0.0,2.5286,2.6901,3.3102,4.933,1.6422,1.8134,2.0521,2.2067,2.8001,4.4073,43.47,0.0,949.2,2318.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-13,0.803,0.9846,1.0236,1.0734,1.7236,3.1321,1.2522,1.2996,1.9172,3.5723,0.0,0.0,0.0,0.0,2.5587,2.6335,3.2857,4.9587,1.6572,1.8642,2.0822,2.1501,2.7756,4.433,43.93,0.0,942.2,2399.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-16,0.7793,0.9459,1.0035,1.0854,1.695,3.1547,1.2321,1.3116,1.8886,3.5477,0.0,0.0,0.0,0.0,2.5386,2.6455,3.2571,4.9341,1.64,1.8348,2.0621,2.1621,2.747,4.4084,43.15,0.0,0.0,2462.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-17,0.7865,0.9713,0.9856,1.0923,1.744,3.1897,1.25,1.3309,1.9857,3.6499,0.0,0.0,0.0,0.0,2.56,2.6648,3.3542,5.0363,1.6425,1.8451,2.08,2.1814,2.8441,4.5106,40.61,0.0,967.5,2385.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-18,0.7659,0.9042,0.956,1.1022,1.7372,3.1703,1.2204,1.2928,1.9789,3.625,0.0,0.0,0.0,0.0,2.5304,2.6267,3.3474,5.0114,1.6349,1.8285,2.0504,2.1433,2.8373,4.4857,39.67,0.0,978.2,2275.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-19,0.7794,0.931,0.9588,1.1004,1.6984,3.1385,1.2232,1.291,1.9567,3.5908,0.0,0.0,0.0,0.0,2.5332,2.6249,3.3252,4.9772,1.6419,1.8347,2.0532,2.1415,2.8151,4.4515,40.46,0.0,976.5,2298.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-20,0.7752,0.9261,0.9556,1.1022,1.7021,3.1583,1.22,1.2928,1.9812,3.6172,0.0,0.0,0.0,0.0,2.53,2.6267,3.3497,5.0036,1.6389,1.83,2.05,2.1433,2.8396,4.4779,39.91,0.0,1002.2,2344.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-23,0.7822,0.9423,0.942,1.0968,1.7162,3.1555,1.2621,1.3611,1.9738,3.6298,0.0,0.0,0.0,0.0,2.5721,2.695,3.3423,5.0162,1.647,1.8479,2.0921,2.2116,2.8322,4.4905,41.24,0.0,995.0,2410.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-24,0.7717,0.931,0.9417,1.0821,1.716,3.1508,1.2618,1.3258,1.8761,3.6147,0.0,0.0,0.0,0.0,2.5718,2.6597,3.2446,4.9907,1.6419,1.8568,2.0918,2.1763,2.7345,4.465,40.33,0.0,969.5,2301.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-25,0.7663,0.8903,0.9354,1.0192,1.7189,3.1412,1.24,1.3,1.8495,3.6309,0.0,0.0,0.0,0.0,2.55,2.6339,3.218,4.9357,1.6352,1.8433,2.07,2.1505,2.7079,4.41,42.59,0.0,966.2,2304.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-26,0.752,0.8903,0.9406,0.9999,1.6837,3.1447,1.22,1.2707,1.8567,3.6165,0.0,0.0,0.0,0.0,2.53,2.6046,3.2252,4.9213,1.6283,1.8325,2.05,2.1212,2.7151,4.3956,45.41,0.0,942.6,2190.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-27,0.7571,0.9012,0.9575,1.0119,1.6935,3.1508,1.2369,1.2827,1.8742,3.6208,0.0,0.0,0.0,0.0,2.5469,2.6166,3.2427,4.8813,1.6232,1.8409,2.0669,2.1332,2.7326,4.3556,44.64,0.0,942.5,2140.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-02,0.7573,0.9069,0.9221,1.0031,1.6868,3.1582,1.2015,1.2739,1.8908,3.6503,0.0,0.0,0.0,0.0,2.5115,2.6078,3.2251,4.8757,1.6134,1.8084,2.0315,2.1244,2.715,4.35,43.42,0.0,940.0,2164.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-03,0.7514,0.8969,0.9122,0.9968,1.6879,3.1755,1.1916,1.2676,1.921,3.6616,0.0,0.0,0.0,0.0,2.4665,2.5628,3.2001,4.887,1.5971,1.7766,1.9865,2.0794,2.69,4.3699,43.21,0.0,913.6,2142.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-04,0.7458,0.8838,0.9256,0.9895,1.6913,3.2075,1.205,1.2603,1.9215,3.6575,0.0,0.0,0.0,0.0,2.4165,2.5128,3.1501,4.865,1.5471,1.7266,1.9365,2.0294,2.64,4.3599,46.9,0.0,906.7,2285.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-05,0.7357,0.7999,0.856,0.9878,1.7287,3.231,1.1354,1.2586,1.8943,3.7079,0.0,0.0,0.0,0.0,2.3469,2.482,3.1,4.8249,1.5131,1.6614,1.8669,1.9986,2.59,4.3299,44.42,0.0,927.8,2304.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-06,0.7203,0.8122,0.8692,0.9405,1.6587,3.2291,1.1486,1.2113,1.8243,3.6931,0.0,0.0,0.0,0.0,2.3101,2.4347,3.03,4.8101,1.5057,1.6415,1.8301,1.9513,2.52,4.3151,43.14,0.0,942.7,2286.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-09,0.7163,0.7989,0.8183,0.9376,1.6417,3.2036,1.12,1.2084,1.8795,3.6848,0.0,0.0,0.0,0.0,2.28,2.3834,3.05,4.8018,1.5067,1.6337,1.8015,1.9,2.5552,4.3068,44.26,0.0,918.0,2202.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
